Date,Open,High,Low,Close,UBB(2),BollMA (20)  on Close,LBB(2),Volume,BollW (DIA US),%B (DIA US)
4/11/2017,206.22,206.42,204.94,206.33,209.2898,206.8907,204.4916,3511470,2.3192,0.3831
4/10/2017,206.49,207.32,205.95,206.39,209.4887,207.0012,204.5136,2395161,2.4034,0.3772
4/7/2017,206.19,207.07,205.89,206.38,209.7364,207.1287,204.521,2609251,2.5179,0.3564
4/6/2017,206.45,207.29,205.92,206.45,209.9927,207.2672,204.5417,3186890,2.6299,0.3501
4/5/2017,207.59,208.65,206.16,206.26,210.1421,207.3782,204.6143,4110448,2.6656,0.2977
4/4/2017,206.02,206.77,205.81,206.65,210.2592,207.4957,204.7321,2555352,2.6637,0.347
4/3/2017,206.52,206.63,204.88,206.25,210.4486,207.6217,204.7948,4436098,2.7231,0.2574
3/31/2017,206.72,206.93,206.3,206.34,210.647,207.7832,204.9194,4179559,2.7565,0.248
3/30/2017,206.3,207.26,206.15,206.96,210.8878,207.9617,205.0356,2849212,2.8141,0.3288
3/29/2017,206.53,206.56,205.945,206.31,211.1114,208.1082,205.105,2323900,2.8862,0.2006
3/28/2017,205.08,207.07,204.91,206.75,211.4816,208.3437,205.2058,3538040,3.0122,0.2461
3/27/2017,204.18,205.505,203.81,205.23,211.4629,208.4052,205.3474,4559589,2.9344,-0.0192
3/24/2017,206.58,206.9,205,205.75,211.2494,208.5582,205.867,4052695,2.5808,-0.0217
3/23/2017,206.03,207.3,205.91,206.31,211.054,208.6672,206.2804,3839976,2.2876,0.0062
3/22/2017,205.96,206.57,205.5007,206.41,210.9121,208.7427,206.5733,3898464,2.0785,-0.0376
3/21/2017,209.33,209.43,206.25,206.35,210.78,208.7947,206.8094,6192436,1.9017,-0.1157
3/20/2017,208.85,209.27,208.56,208.8136,210.6571,208.8307,207.0043,3308571,1.7492,0.4953
3/17/2017,209.53,209.53,208.83,208.86,210.918,208.684,206.45,2873236,2.1411,0.5394
3/16/2017,210.17,210.17,209.05,209.44,210.9939,208.565,206.1361,3018383,2.3292,0.6801
3/15/2017,208.83,209.91,208.7101,209.58,210.9825,208.412,205.8415,5736969,2.4668,0.7272
3/14/2017,208.57,208.88,207.98,208.54,211.0625,208.1915,205.3205,4433001,2.758,0.5607
3/13/2017,209.13,209.34,208.585,208.94,211.3236,207.9745,204.6254,2261813,3.2207,0.6441
3/10/2017,209.69,209.7,208.36,209.15,211.6801,207.6645,203.6489,3003984,3.8674,0.685
3/9/2017,208.74,209.09,207.868,208.67,212.0046,207.293,202.5814,4430109,4.5459,0.6461
3/8/2017,209.58,209.61,208.43,208.61,212.3946,206.885,201.3754,3173098,5.3263,0.6565
3/7/2017,209.21,209.66,208.975,209.17,212.5718,206.4835,200.3952,2740993,5.8971,0.7206
3/6/2017,209.26,209.77,209.02,209.48,212.5605,206.039,199.5175,2524696,6.3303,0.7638
3/3/2017,210.06,210.32,209.41,209.91,212.347,205.584,198.821,2589010,6.5793,0.8198
3/2/2017,211.19,211.19,209.84,209.89,212.1215,205.019,197.9165,3336864,6.9287,0.8429
3/1/2017,209.92,211.59,209.88,211.02,211.7083,204.456,197.2036,7846089,7.0943,0.9525
2/28/2017,208.11,208.31,207.68,207.98,210.8805,203.823,196.7655,2821874,6.9252,0.7945
2/27/2017,207.73,208.37,207.61,208.29,210.433,203.393,196.353,3433737,6.9225,0.8478
2/24/2017,207.08,207.95,207.07,207.93,209.7706,203.01,196.2494,3703905,6.6603,0.8639
2/23/2017,208.06,208.15,207.21,207.82,209.0832,202.6495,196.2158,3179933,6.3496,0.9018
2/22/2017,206.73,207.53,206.64,207.45,208.3204,202.2795,196.2386,2254362,5.9728,0.928
2/21/2017,206.56,207.3,206.42,207.07,207.5735,201.849,196.1245,3076688,5.6721,0.956
2/17/2017,205.03,205.92,205.02,205.88,206.8404,201.3845,195.9286,5747721,5.4184,0.912
2/16/2017,206.55,206.7199,205.85,206.48,206.2271,200.9885,195.7499,4589617,5.2129,1.0241
2/15/2017,205.39,206.49,205.29,206.38,205.3572,200.5285,195.6998,3646005,4.816,1.1059
2/14/2017,204.06,205.18,203.945,205.17,204.2407,200.107,195.9733,3586627,4.1315,1.1124
2/13/2017,203.32,204.47,203.32,204.2,203.2563,199.753,196.2497,2637381,3.5076,1.1347
2/10/2017,202.3,203,202.0675,202.74,202.348,199.478,196.608,2880299,2.8775,1.0683
2/9/2017,200.82,202.1052,200.77,201.72,201.7393,199.2785,196.8177,3487574,2.4697,0.9961
2/8/2017,200.5,200.69,200.15,200.51,201.3515,199.159,196.9665,2291450,2.2017,0.8081
2/7/2017,200.89,201.3001,200.43,200.58,201.1778,199.0535,196.9292,2606330,2.1344,0.8593
2/6/2017,200.03,200.7,199.78,200.28,200.9701,198.9625,196.9549,2770903,2.0181,0.8281
2/3/2017,199.58,200.57,199.44,200.38,200.8573,198.924,196.9907,4857335,1.9437,0.8766
2/2/2017,198.16,198.97,198.02,198.61,200.6572,198.8425,197.0278,2640562,1.8252,0.4359
2/1/2017,199.13,199.4,198.2,198.63,200.6856,198.8695,197.0534,3676914,1.8264,0.4341
1/31/2017,198.72,198.89,197.56,198.36,200.6829,198.859,197.0351,4628094,1.8344,0.3632
1/30/2017,199.83,199.9,198.42,199.38,200.7227,198.8165,196.9103,4718049,1.9175,0.6478
1/27/2017,200.69,200.87,200.45,200.63,200.6673,198.747,196.8267,3576507,1.9324,0.9903
1/26/2017,200.6,200.97,200.42,200.72,200.3522,198.6195,196.8868,3999710,1.7447,1.1061
1/25/2017,200.01,200.55,199.75,200.42,200.016,198.544,197.072,4880846,1.4828,1.1372
1/24/2017,197.79,199.22,197.62,198.84,199.6983,198.4755,197.2527,5205819,1.2322,0.649
1/23/2017,197.86,198.11,197.04,197.78,199.7138,198.482,197.2502,3249687,1.2413,0.2151
1/20/2017,197.53,198.2,197.31,197.96,199.7724,198.551,197.3296,6998974,1.2303,0.2581
1/19/2017,198.03,198.16,196.69,197.28,199.8696,198.624,197.3784,3050941,1.2543,-0.0395
1/18/2017,198.08,198.23,197.3,197.95,199.7731,198.69,197.6069,4634930,1.0902,0.1584
1/17/2017,198.27,198.65,197.587,198.09,199.757,198.702,197.647,3329829,1.0619,0.2099
1/13/2017,198.91,199.35,198.32,198.7,199.7479,198.7305,197.7131,3468891,1.0239,0.485
1/12/2017,198.88,198.91,197.53,198.75,199.752,198.7025,197.653,3865239,1.0564,0.5226
1/11/2017,198.63,199.57,198.15,199.33,199.8009,198.7265,197.6521,5209773,1.0813,0.7808
1/10/2017,198.72,199.405,198.21,198.4,199.7362,198.664,197.5918,3029218,1.0794,0.3769
1/9/2017,199.09,199.27,198.75,198.76,199.7775,198.6285,197.4794,2303543,1.157,0.5572
1/6/2017,198.73,199.83,198.17,199.51,200.0402,198.5045,196.9688,4322585,1.5473,0.8274
1/5/2017,198.95,199.265,197.895,198.75,200.2583,198.303,196.3477,4124542,1.9721,0.6143
1/4/2017,198.76,199.36,198.6,199.15,201.1759,197.99,194.8041,4823184,3.2182,0.6821
1/3/2017,198.91,199.1,197.48,198.42,201.6508,197.6435,193.6361,6669759,4.0551,0.5969
12/30/2016,198.25,198.27,196.92,197.51,202.049,197.3095,192.5701,4277422,4.8041,0.5212
12/29/2016,197.99,198.52,197.63,197.99,202.3198,197.029,191.7383,3018668,5.3705,0.5908
12/28/2016,199.52,199.56,198,198.08,202.5056,196.6995,190.8934,3818062,5.9035,0.6189
12/27/2016,199.16,199.54,199.13,199.21,202.594,196.355,190.116,2340748,6.3548,0.7288
12/23/2016,198.96,199.06,198.73,199.05,202.4757,195.9335,189.3913,1374228,6.678,0.7382
12/22/2016,199.1,199.17,198.5789,198.97,202.2207,195.546,188.8713,2250872,6.8267,0.7565
12/21/2016,199.43,199.61,199.14,199.16,201.94,195.127,188.314,2523479,6.9831,0.796
12/20/2016,199.16,199.61,199.06,199.42,201.5653,194.67,187.7747,3062590,7.0841,0.8444
12/19/2016,198.3,198.9,198.21,198.6,201.0724,194.166,187.2596,2729350,7.1139,0.821
12/16/2016,198.7,198.966,197.94,198.19,200.6768,193.659,186.6412,4467711,7.2476,0.8228
12/15/2016,198.54,199.68,198.34,198.66,200.1537,193.2145,186.2753,6032966,7.1829,0.8924
12/14/2016,198.97,199.83,197.61,198.14,199.4291,192.7305,186.0319,7456119,6.9513,0.9038
12/13/2016,198.96,199.72,198.6401,199.23,198.6579,192.2905,185.9231,5357519,6.6227,1.0449
12/12/2016,197.84,198.39,197.68,198.08,197.4505,191.7675,186.0845,3791666,5.927,1.0554
12/9/2016,196.44,197.72,196.37,197.69,196.3445,191.287,186.2295,4392255,5.2879,1.133
12/8/2016,195.83,196.8,195.41,196.28,195.1053,190.809,186.5127,7032084,4.5033,1.1367
12/7/2016,192.47,195.69,192.42,195.48,194.3067,190.293,186.2793,7241340,4.2184,1.1462
12/6/2016,192.16,192.57,191.87,192.49,194.0265,189.688,185.3495,2669410,4.5743,0.8229
12/5/2016,192.48,192.78,191.89,192.22,194.3744,189.1815,183.9886,2925574,5.4898,0.7926
12/2/2016,191.91,191.98,191.43,191.74,195.2309,188.506,181.7811,2773577,7.135,0.7404
12/1/2016,191.84,192.16,191.57,191.9,195.5683,187.8745,180.1807,8323928,8.1904,0.7616
11/30/2016,191.97,192.25,191.34,191.4,195.5483,187.247,178.9457,4774552,8.8667,0.7501
11/29/2016,190.83,191.42,190.68,191.19,195.3056,186.683,178.0604,2264912,9.2377,0.7613
11/28/2016,190.93,191.21,190.52,190.78,194.8631,186.182,177.5009,3159631,9.3254,0.7648
11/25/2016,191.09,191.34,190.98,191.3,194.3652,185.711,177.0568,1547109,9.3201,0.8229
11/23/2016,189.93,190.64,189.87,190.59,193.6599,185.2225,176.7851,2465879,9.1106,0.8181
11/22/2016,189.92,190.25,189.416,190.02,192.9689,184.7815,176.5941,2756259,8.8618,0.8199
11/21/2016,188.88,189.41,188.6,189.34,192.2915,184.3545,176.4175,2999080,8.6106,0.8141
11/18/2016,188.9,188.9599,188.32,188.46,191.6424,183.9855,176.3286,4359186,8.3233,0.7922
11/17/2016,189.09,189.33,188.7399,189.3,191.082,183.6235,176.165,4211228,8.1237,0.8805
11/16/2016,188.79,189.18,188.53,188.98,190.2676,183.2355,176.2034,3459072,7.6754,0.9084
11/15/2016,188.76,189.35,188.14,189.34,189.4186,182.8865,176.3544,3750007,7.1433,0.994
11/14/2016,189.11,189.39,188.2,188.77,188.333,182.488,176.6431,4796413,6.4059,1.0374
11/11/2016,187.95,188.6299,187.41,188.47,187.2088,182.0855,176.9622,5003789,5.6273,1.1231
11/10/2016,186.83,188.82,186.35,188.13,185.9344,181.7265,177.5186,8748117,4.6311,1.2609
11/9/2016,181.93,186.55,181.75,185.96,184.3838,181.362,178.3402,8363851,3.3324,1.2608
11/8/2016,182.2,184.04,182.02,183.38,183.2987,181.1325,178.9663,3437451,2.3918,1.0188
11/7/2016,181.17,182.45,181.05,182.36,182.9302,181.0235,179.1168,3402426,2.1066,0.8505
11/4/2016,179.11,179.67,178.64,178.71,183.099,181.0615,179.0239,4337509,2.2507,-0.077
11/3/2016,179.7,179.89,178.84,179.11,183.0233,181.237,179.4507,1966889,1.9712,-0.0954
11/2/2016,179.66,180.21,179.05,179.35,182.9883,181.4075,179.8267,3552726,1.7428,-0.1508
11/1/2016,181.52,181.52,179.14,180.12,182.9356,181.573,180.2104,3622289,1.5008,-0.0332
10/31/2016,181.58,181.7,181.05,181.17,182.8316,181.641,180.4504,1415617,1.311,0.3022
10/28/2016,181.82,182.32,180.67,181.36,182.9036,181.6985,180.4934,3726582,1.3264,0.3596
10/27/2016,182.3,182.35,181.23,181.53,183.0513,181.7695,180.4877,2027138,1.4104,0.4066
10/26/2016,180.6,182.12,180.35,181.77,183.0544,181.754,180.4536,5375380,1.4309,0.5062
10/25/2016,181.82,182.17,181.25,181.48,183.2472,181.8205,180.3938,3351051,1.5694,0.3807
10/24/2016,182.36,182.5,181.65,181.96,183.2664,181.8465,180.4266,1905717,1.5617,0.54
10/21/2016,180.6,181.45,180.23,181.22,183.2825,181.786,180.2895,5607576,1.6464,0.3109
10/20/2016,181.72,182.45,181.22,181.54,183.3431,181.846,180.3489,2359648,1.6466,0.3978
10/19/2016,181.85,182.41,181.57,182,183.636,181.952,180.268,1503744,1.851,0.5143
10/18/2016,181.94,182.1,181.12,181.37,183.6971,181.985,180.2729,1720729,1.8815,0.3204
10/17/2016,181.17,181.51,180.45,180.72,183.7095,181.969,180.2285,1801828,1.913,0.1412
10/14/2016,182,182.46,181.21,181.29,183.6886,181.982,180.2754,2698134,1.8755,0.2973
10/13/2016,180.13,181.22,179.43,180.84,183.7039,181.966,180.2281,3460066,1.9102,0.176
10/12/2016,181,181.8,180.66,181.37,183.6995,182.037,180.3745,1920198,1.8265,0.2994
10/11/2016,182.86,182.89,180.45,181.2,183.774,181.99,180.206,3949794,1.9605,0.2786
10/10/2016,183.2,183.85,183.04,183.12,183.7974,181.97,180.1426,1879077,2.0085,0.8147
10/7/2016,182.8,182.99,181.32,182.22,183.8306,181.979,180.1274,2527731,2.0349,0.5651
10/6/2016,182.34,182.74,181.47,182.52,183.8183,181.9135,180.0087,2368144,2.0941,0.6592
10/5/2016,182.16,183.018,182.11,182.66,184.3069,182.0285,179.7501,1818159,2.5034,0.6386
10/4/2016,182.62,182.93,180.935,181.48,184.8462,182.1615,179.4768,2811155,2.9476,0.3731
10/3/2016,182.31,182.57,181.78,182.32,185.3472,182.3535,179.3598,1987754,3.2834,0.4944
9/30/2016,182.13,183.435,181.97,182.78,185.6671,182.4805,179.2939,4582993,3.4925,0.547
9/29/2016,182.82,183.42,180.65,181.22,185.8089,182.5465,179.2841,3376401,3.5743,0.2967
9/28/2016,182.36,183.23,181.52,183.1,185.9391,182.6825,179.4258,6413025,3.5654,0.5641
9/27/2016,180.58,182.14,180.242,182,186.1025,182.753,179.4035,3717305,3.6656,0.3876
9/26/2016,181.51,181.55,180.58,180.75,186.3424,182.8945,179.4466,2639750,3.7704,0.189
9/23/2016,183.41,183.52,182.29,182.42,186.3715,183.048,179.7245,1741510,3.6313,0.4055
9/22/2016,183.66,184.26,183.32,183.66,186.5038,183.1455,179.7872,2323481,3.6674,0.5766
9/21/2016,181.66,182.84,180.96,182.66,186.6122,183.1955,179.7788,4496503,3.7301,0.4216
9/20/2016,181.81,182.04,181.03,181.05,186.8535,183.3275,179.8015,1997763,3.8467,0.177
9/19/2016,181.88,182.32,180.67,180.98,186.9766,183.531,180.0854,2260410,3.7548,0.1298
9/16/2016,181.5,181.5,180.44,180.97,187.068,183.748,180.428,2844334,3.6137,0.0816
9/15/2016,180.37,182.62,180.23,182.26,187.2622,184.0165,180.7708,3986359,3.5276,0.2294
9/14/2016,180.84,181.74,180.01,180.43,187.4701,184.2085,180.9469,2990353,3.5412,-0.0792
9/13/2016,182.06,182.32,180.38,180.8,187.2999,184.475,181.6501,7477516,3.0626,-0.1505
9/12/2016,180.09,183.64,179.93,183.3,187.1668,184.761,182.3552,7056093,2.6043,0.1964
9/9/2016,183.57,183.75,180.91,180.91,187.2475,184.891,182.5345,8242623,2.5491,-0.3447
9/8/2016,184.68,185.11,184.48,184.82,186.7384,185.1605,183.5826,2229856,1.7044,0.3921
9/7/2016,185.37,185.4,184.78,185.32,186.7459,185.1755,183.6051,1803576,1.6961,0.546
9/6/2016,185.11,185.49,184.45,185.32,186.748,185.177,183.606,2152326,1.6968,0.5455
9/2/2016,184.94,185.42,184.32,184.86,186.7454,185.175,183.6046,2652839,1.6961,0.3997
9/1/2016,183.73,184.28,182.9,184.1,186.759,185.195,183.631,3003907,1.689,0.1499
8/31/2016,184.25,184.36,183.27,183.94,186.8391,185.1625,183.4859,1876350,1.811,0.1354
8/30/2016,184.93,185.15,184.02,184.51,186.9107,185.1335,183.3563,1866690,1.92,0.3246
8/29/2016,183.83,185.04,183.83,184.83,187.0548,185.0565,183.0582,2229783,2.1597,0.4433
8/26/2016,184.62,185.54,183.14,183.82,187.0714,185.0085,182.9456,3403504,2.23,0.2119
8/25/2016,184.28,184.79,184.1,184.37,187.0553,185.024,182.9927,2034992,2.1957,0.339
8/24/2016,185.06,185.2,184.285,184.66,187.0552,185.0245,182.9938,1882882,2.195,0.4103
8/23/2016,185.7,186.13,185.25,185.3,187.0544,185.0205,182.9867,1648121,2.1985,0.5687
8/22/2016,184.95,185.5119,184.46,185.12,187.023,184.9855,182.948,3152753,2.2029,0.533
8/19/2016,185.3,185.645,184.72,185.32,187.0079,184.97,182.9321,2368457,2.2035,0.5859
8/18/2016,185.97,186.41,185.72,186.34,187.0256,184.9795,182.9334,2571762,2.2122,0.8325
8/17/2016,185.77,186.225,185.09,186.1,186.8603,184.9115,182.9627,2952145,2.1078,0.8049
8/16/2016,186.17,186.37,185.72,185.76,186.8099,184.8955,182.9811,1614079,2.0708,0.7258
8/15/2016,186.4,186.879,186.33,186.52,186.7678,184.8785,182.9892,1561712,2.0438,0.9344
8/12/2016,186.14,186.25,185.5185,185.9,186.5437,184.8065,183.0693,2514802,1.88,0.8147
8/11/2016,185.7,186.58,185.6,186.3,186.4196,184.7555,183.0913,2188740,1.8015,0.9641
8/10/2016,185.4,185.7819,184.84,185.12,186.1994,184.6885,183.1776,1618402,1.6361,0.6428
8/9/2016,185.38,185.86,185.06,185.35,186.1807,184.6125,183.0443,1903842,1.699,0.7351
8/8/2016,185.5,185.7,185.02,185.28,186.1304,184.5145,182.8986,2076652,1.7515,0.7369
8/5/2016,184.4,185.28,183.429,185.26,186.2382,184.3565,182.4748,4187650,2.0414,0.7401
8/4/2016,183.5,183.89,183.15,183.45,186.4144,184.1585,181.9026,2368861,2.45,0.343
8/3/2016,182.85,183.43,182.71,183.36,187.1714,183.9255,180.6796,3008187,3.5296,0.4129
8/2/2016,183.7,183.8798,182.31,182.97,187.6016,183.7065,179.8114,5139527,4.2405,0.4055
8/1/2016,184.35,184.52,183.38,183.87,188.0378,183.4685,178.8992,3295908,4.981,0.5439
7/29/2016,183.85,184.5,183.54,184.13,188.1494,183.2405,178.3316,4207250,5.3579,0.5906
7/28/2016,184.28,184.66,183.52,184.38,188.2063,182.984,177.7617,2906313,5.7079,0.6337
7/27/2016,185.14,185.28,184.11,184.58,188.4564,182.597,176.7376,4146723,6.4179,0.6692
7/26/2016,184.61,185.02,183.7,184.6,188.9724,182.059,175.1456,4744411,7.5947,0.6838
7/25/2016,185.27,185.3,184.37,184.81,189.6529,181.389,173.1251,2316648,9.1118,0.707
7/22/2016,185,185.57,184.76,185.51,189.5755,180.8365,172.0975,3078267,9.6651,0.7674
7/21/2016,185.54,185.73,184.54,184.98,189.0302,180.5515,172.0728,2837735,9.392,0.7612
7/20/2016,185.9,186.08,185.39,185.78,188.4993,180.181,171.8627,2159531,9.2333,0.8365
7/19/2016,185.01,185.42,184.82,185.42,187.7466,179.795,171.8434,2046274,8.8452,0.8537
7/18/2016,184.83,185.38,184.71,185.08,186.9715,179.414,171.8565,2134899,8.4247,0.8749
7/15/2016,185.35,185.5,184.45,184.88,186.1719,178.986,171.8001,3837177,8.0296,0.9101
7/14/2016,185.06,185.27,184.5674,184.96,185.2937,178.615,171.9363,3354714,7.4783,0.975
7/13/2016,183.68,183.8,183.05,183.6,184.2523,178.1955,172.1386,2390525,6.798,0.9461
7/12/2016,183.01,183.62,182.78,183.39,183.4028,177.856,172.3092,3127956,6.2374,0.9988
7/11/2016,181.86,182.72,181.78,182.12,182.4868,177.5545,172.6222,2358721,5.5558,0.9628
7/8/2016,180.01,181.56,179.98,181.3,181.8906,177.384,172.8774,5177303,5.0812,0.9345
7/7/2016,179.15,179.7233,178.04,178.79,181.6105,177.313,173.0155,2343277,4.8473,0.6718
7/6/2016,177.61,179.1,176.96,178.98,181.7952,177.3765,172.9578,5395428,4.9823,0.6814
7/5/2016,178.58,178.68,177.66,178.21,181.8475,177.3965,172.9454,3233098,5.0182,0.5914
7/1/2016,178.78,179.8,178.78,179.31,181.9512,177.445,172.9388,3998242,5.079,0.7069
6/30/2016,177.05,179.08,176.86,179,181.8177,177.3825,172.9473,5068990,5.0007,0.6823
6/29/2016,175.16,176.82,175,176.64,181.7401,177.3465,172.9529,5578181,4.9548,0.4196
6/28/2016,172.85,173.86,172.2,173.82,181.7852,177.401,173.0168,5642799,4.9427,0.0916
6/27/2016,172.48,172.48,170.37,171.2,181.6572,177.5925,173.5278,7689951,4.5776,-0.2863
6/24/2016,174.55,176.68,173.3,173.76,180.7826,177.9575,175.1324,11377874,3.175,-0.2429
6/23/2016,179.02,179.83,178.67,179.81,180.2408,178.1735,176.1062,2949106,2.3205,0.8958
6/22/2016,178.23,178.948,177.43,177.57,180.0249,178.097,176.1691,2966225,2.165,0.3633
6/21/2016,178.12,178.53,177.73,178.06,180.052,178.0615,176.071,1854652,2.2358,0.4996
6/20/2016,178.4,179.23,177.76,177.8,180.3487,177.8975,175.4463,2958411,2.7557,0.4801
6/17/2016,177.15,177.15,175.77,176.52,180.5531,177.7455,174.9379,2747996,3.1592,0.2818
6/16/2016,175.73,177.665,174.8,177.46,180.724,177.6535,174.583,5573741,3.4567,0.4685
6/15/2016,177.25,177.84,176.38,176.57,180.7567,177.562,174.3673,2470149,3.5984,0.3447
6/14/2016,177,177.42,175.9993,176.81,180.7979,177.5115,174.2251,3643390,3.7028,0.3933
6/13/2016,178,179,177.36,177.36,180.807,177.534,174.261,5111334,3.6872,0.4734
6/10/2016,178.7,179.24,178.11,178.71,180.8334,177.44,174.0466,4126582,3.8248,0.6871
6/9/2016,179.37,180.04,179.14,179.88,180.7186,177.3755,174.0325,2141814,3.7695,0.8746
6/8/2016,179.67,180.18,179.54,180.06,180.3859,177.2465,174.107,1713453,3.5425,0.9481
6/7/2016,179.46,179.99,179.34,179.38,180.2082,177.2035,174.1987,1572342,3.3913,0.8622
6/6/2016,178.49,179.46,178.41,179.18,179.9178,177.0835,174.2491,2720256,3.2012,0.8698
6/3/2016,177.87,178.29,176.835,178.06,179.6624,176.9915,174.3205,4367218,3.0181,0.7
6/2/2016,177.3,178.31,176.98,178.28,179.5449,176.9105,174.2761,1965896,2.9782,0.7599
6/1/2016,176.98,177.975,176.55,177.73,179.3808,176.8125,174.2442,2481221,2.9051,0.6786
5/31/2016,178.98,178.98,177.13,177.65,179.3353,176.791,174.2467,2395404,2.8783,0.6688
5/27/2016,178.22,178.59,178.06,178.5,179.4975,176.8435,174.1895,1628332,3.0015,0.8121
5/26/2016,178.49,178.69,177.82,178.08,179.3667,176.798,174.2293,2263217,2.9058,0.7495
5/25/2016,177.5,178.74,177.45,178.28,179.3851,176.804,174.2229,2729762,2.9198,0.7859
5/24/2016,175.76,177.2349,175.65,176.86,179.8287,176.9025,173.9763,2797044,3.3083,0.4927
5/23/2016,174.84,175.33,174.6,174.78,180.2012,177.0415,173.8818,1735966,3.5695,0.1421
5/20/2016,174.72,175.54,174.51,174.76,180.4391,177.2795,174.1199,2749664,3.5645,0.1013
5/19/2016,174.95,175.2,173.67,174.68,180.6706,177.5365,174.4024,5090908,3.5307,0.0443
5/18/2016,175.08,176.73,174.53,175.63,180.7666,177.7875,174.8084,4099817,3.3513,0.1379
5/17/2016,176.91,177.24,174.92,175.56,181.1155,178.0435,174.9715,3349473,3.4508,0.0958
5/16/2016,175.69,177.7,175.58,177.26,181.2837,178.2815,175.2793,2393474,3.368,0.3299
5/13/2016,176.9,177.52,175.26,175.48,181.439,178.4075,175.376,3336778,3.3984,0.0172
5/12/2016,177.81,178.12,176.4,177.42,181.2857,178.5675,175.8493,2534928,3.0445,0.2889
5/11/2016,178.7,178.94,177.26,177.2992,181.327,178.652,175.977,2697230,2.9947,0.2471
5/10/2016,177.72,179.27,177.64,179.2,181.3364,178.733,176.1296,2867189,2.9132,0.5897
5/9/2016,177.25,177.76,176.62,176.98,181.3163,178.6275,175.9388,1921722,3.0105,0.1936
5/6/2016,175.69,177.4,175.68,177.34,181.4993,178.5505,175.6018,2940804,3.3029,0.2947
5/5/2016,176.83,177.22,176,176.4408,181.6359,178.4665,175.2972,1778820,3.5517,0.1804
5/4/2016,176.38,177.21,175.9,176.32,181.7599,178.409,175.0581,3446031,3.7565,0.1883
5/3/2016,177.48,177.83,176.48,177.3,181.72,178.445,175.17,4643212,3.6706,0.3252
5/2/2016,178.08,178.91,177.51,178.7,181.809,178.371,174.933,2463102,3.8549,0.5478
4/29/2016,177.4,177.95,176.29,177.59,181.7685,178.292,174.8155,5496005,3.8998,0.399
4/28/2016,179.06,180.15,177.74,178.2,181.7702,178.2985,174.8268,3550741,3.8943,0.4858
4/27/2016,179.12,180.65,178.99,180.25,181.7669,178.2205,174.6741,3569278,3.9797,0.7861
4/26/2016,179.84,180.26,179.11,179.64,181.5157,178.0525,174.5893,2241002,3.8901,0.7292
4/25/2016,179.23,179.59,178.33,179.54,181.3595,177.874,174.3885,2485534,3.9191,0.739
4/22/2016,179.61,180.08,178.87,179.9,181.2467,177.653,174.0592,2410490,4.0458,0.8126
4/21/2016,180.64,180.88,179.42,179.7,181.0287,177.405,173.7813,2760309,4.0852,0.8167
4/20/2016,180,181.42,180,180.75,180.7917,177.1605,173.5293,2628876,4.0993,0.9943
4/19/2016,180.14,180.77,179.59,180.32,180.1913,176.908,173.6247,2992149,3.7119,1.0196
4/18/2016,178.13,179.83,178.1,179.78,179.5955,176.6925,173.7895,2573666,3.2859,1.0318
4/15/2016,178.99,179.14,178.4134,178.68,179.0482,176.488,173.9278,3799923,2.9013,0.9281
4/14/2016,179.03,179.5,178.748,179.11,178.7368,176.301,173.8652,3689733,2.7632,1.0766
4/13/2016,178,179.02,177.92,178.92,178.3938,176.019,173.6442,5400230,2.6984,1.1108
4/12/2016,175.73,177.28,175.36,177.09,178.1228,175.705,173.2872,3588379,2.7521,0.7864
4/11/2016,176.12,177.17,175.409,175.44,178.1938,175.471,172.7483,3237737,3.1034,0.4943
4/8/2016,176.25,176.81,175.11,175.66,178.3782,175.3106,172.243,2565444,3.4996,0.557
4/7/2016,175.78,176.23,174.68,175.29,178.8499,175.0305,171.2112,5251873,4.3642,0.534
4/6/2016,175.86,177.09,175.24,177.04,179.1622,174.767,170.3719,4086717,5.0297,0.7586
4/5/2016,176.08,176.96,175.57,175.82,179.1952,174.396,169.5969,5439644,5.5038,0.6484
4/4/2016,177.63,177.88,176.88,177.12,179.1568,174.136,169.1153,2318852,5.7664,0.7972
4/1/2016,175.71,177.85,175.41,177.72,178.9105,173.781,168.6516,4035231,5.9033,0.884
3/31/2016,176.93,177.3,176.43,176.64,178.504,173.3625,168.2211,3155448,5.9314,0.8187
3/30/2016,177.11,177.65,176.51,176.89,178.2368,172.975,167.7133,3858005,6.0838,0.872
3/29/2016,174.49,176.18,174.06,176.07,177.8376,172.5565,167.2755,5584064,6.121,0.8326
3/28/2016,175.13,175.59,174.66,175.12,177.9783,172.001,166.0238,3098840,6.9503,0.7609
3/24/2016,173.85,174.94,173.7011,174.94,177.8477,171.559,165.2704,5104879,7.3312,0.7688
3/23/2016,175.22,175.55,174.6,174.81,177.5617,171.154,164.7464,5039197,7.4876,0.7853
3/22/2016,175.3,176.26,175.151,175.7,177.4121,170.647,163.882,3980100,7.9287,0.8735
3/21/2016,175.62,176.21,175.25,176.01,176.9808,170.0696,163.1583,2884948,8.1276,0.9298
3/18/2016,175.27,175.95,175.04,175.69,176.1315,169.5661,163.0007,5112032,7.7438,0.9664
3/17/2016,173.46,175.41,173.08,174.94,175.3735,168.9666,162.5597,4070450,7.5837,0.9662
3/16/2016,172.21,173.94,172.165,173.47,174.5103,168.4456,162.3809,3556197,7.2008,0.9142
3/15/2016,171.61,172.67,171.32,172.64,173.8043,168.0186,162.2329,2431630,6.887,0.8994
